x,y,z
151.26352166,-33.91593274,-8.0
151.26352166,-33.91593274,-8.16
151.26352166,-33.91593274,-8.16
151.26351799,-33.91593524,-8.16
151.26351572,-33.91593271,-8.16
151.26351555,-33.91593041,-8.16
151.26351492,-33.91592927,-8.16
151.26351334,-33.9159285,-8.16
151.26351025,-33.91592716,-8.16
151.26350781,-33.9159257,-8.16
151.26350628,-33.91592485,-8.16
151.26350433,-33.91592438,-8.16
151.26350244,-33.91592423,-8.16
151.26350244,-33.91592423,-8.41
151.26349962,-33.91592388,-8.41
151.26349673,-33.91592347,-8.41
151.26349379,-33.91592342,-8.41
151.26349106,-33.91592458,-8.41
151.2634883,-33.91592503,-8.41
151.26348654,-33.91592318,-8.41
151.26348673,-33.91592211,-8.41
151.26348608,-33.91592268,-8.41
151.263484,-33.91592306,-8.41
151.263484,-33.91592306,-8.45
151.263484,-33.91592306,-8.45
151.263481,-33.9159196,-8.45
151.26347882,-33.91591735,-8.45
151.26347597,-33.91591623,-8.45
151.26347302,-33.91591472,-8.45
151.26347168,-33.91591274,-8.45
151.26347352,-33.91591129,-8.45
151.26347437,-33.91591149,-8.45
151.26347263,-33.91591166,-8.45
151.26347062,-33.9159112,-8.45
151.26347073,-33.91591014,-8.45
151.26347073,-33.91591014,-8.92
151.26347166,-33.91591187,-8.92
151.26347029,-33.91591184,-8.92
151.26346768,-33.91591142,-8.92
151.26346508,-33.9159115,-8.92
151.26346252,-33.915911,-8.92
151.26346147,-33.91591144,-8.92
151.26346417,-33.91591267,-8.92
151.26346619,-33.91591318,-8.92
151.26346917,-33.91591368,-8.92
151.26347126,-33.91591364,-8.92
151.26347126,-33.91591364,-8.45
151.263472,-33.91591319,-8.45
151.26347548,-33.91591254,-8.45
151.26347924,-33.91591318,-8.45
151.26348166,-33.9159154,-8.45
151.26348519,-33.91591669,-8.45
151.26348758,-33.91591761,-8.45
151.26348809,-33.91591879,-8.45
151.26348923,-33.91591963,-8.45
151.26349077,-33.91592097,-8.45
151.26349417,-33.91592143,-8.45
151.26349417,-33.91592143,-9.85
151.26349794,-33.91592085,-9.85
151.26349935,-33.91591969,-9.85
151.26350093,-33.91591927,-9.85
151.26350028,-33.91591837,-9.85
151.2635013,-33.915918,-9.85
151.26350335,-33.91591857,-9.85
151.26350333,-33.91591983,-9.85
151.26350723,-33.91592152,-9.85
151.26351042,-33.91592403,-9.85
151.26351239,-33.91592609,-9.85
151.26351239,-33.91592609,-10.5
151.26351686,-33.9159257,-10.5
151.26352129,-33.91592638,-10.5
151.26352455,-33.91592782,-10.5
151.2635257,-33.91592826,-10.5
151.26352711,-33.91592969,-10.5
151.26352755,-33.91593086,-10.5
151.26352907,-33.91593359,-10.5
151.26352915,-33.9159373,-10.5
151.26352837,-33.91593923,-10.5
151.26352876,-33.91593929,-10.5
151.26352876,-33.91593929,-10.43
151.26353105,-33.91593982,-10.43
151.26353261,-33.91594058,-10.43
151.26353527,-33.91593888,-10.43
151.26353732,-33.9159382,-10.43
151.26354109,-33.91593967,-10.43
151.26354446,-33.91594189,-10.43
151.26354807,-33.91594446,-10.43
151.26355179,-33.91594692,-10.43
151.26355581,-33.91594985,-10.43
151.26355855,-33.91595327,-10.43
151.26355855,-33.91595327,-10.62
151.26355861,-33.91595321,-10.62
151.26355841,-33.91595394,-10.62
151.26355936,-33.91595587,-10.62
151.26356143,-33.91595757,-10.62
151.26356474,-33.91595964,-10.62
151.26356779,-33.91596263,-10.62
151.26356851,-33.91596527,-10.62
151.26356802,-33.91596569,-10.62
151.26356957,-33.91596508,-10.62
151.26356957,-33.91596508,-11.25
151.26356957,-33.91596508,-11.25
151.26357096,-33.91596873,-11.25
151.26357191,-33.91597065,-11.25
151.2635738,-33.91597348,-11.25
151.26357429,-33.9159769,-11.25
151.26357639,-33.91598096,-11.25
151.26357835,-33.91598236,-11.25
151.26357886,-33.91598542,-11.25
151.26358003,-33.91598743,-11.25
151.26357918,-33.91598948,-11.25
151.26357904,-33.91599214,-11.25
151.26357904,-33.91599214,-11.54
151.26357767,-33.91599394,-11.54
151.26357705,-33.91599545,-11.54
151.26357847,-33.91599556,-11.54
151.26357991,-33.9159945,-11.54
151.26357959,-33.91599446,-11.54
151.26357829,-33.91599602,-11.54
151.26357967,-33.91599712,-11.54
151.26358222,-33.915996,-11.54
151.26358458,-33.91599559,-11.54
151.26358458,-33.91599559,-11.17
151.26358458,-33.91599559,-11.17
151.26358642,-33.91600071,-11.17
151.26358611,-33.9160037,-11.17
151.26358813,-33.91600701,-11.17
151.26358944,-33.91600825,-11.17
151.26359093,-33.91600803,-11.17
151.2635925,-33.91600936,-11.17
151.26359353,-33.91600997,-11.17
151.26359095,-33.91600917,-11.17
151.26358837,-33.91601048,-11.17
151.26358833,-33.91601395,-11.17
151.26358833,-33.91601395,-11.02
151.26358838,-33.91601698,-11.02
151.263587,-33.91601875,-11.02
151.26358611,-33.91602087,-11.02
151.26358514,-33.91602491,-11.02
151.26358399,-33.91602995,-11.02
151.26358552,-33.91603232,-11.02
151.26358621,-33.91603496,-11.02
151.26358622,-33.91603654,-11.02
151.26358622,-33.91603654,-11.02
151.26358622,-33.91603654,-11.02
151.26358747,-33.91603766,-11.02
151.26358747,-33.91603766,-11.37
151.26358574,-33.91603733,-11.37
151.26358505,-33.91603786,-11.37
151.26358505,-33.91603803,-11.37
151.26358608,-33.91603807,-11.37
151.26358685,-33.91603789,-11.37
151.26358685,-33.91603789,-11.37
151.26358717,-33.91603898,-11.37
151.26358755,-33.91603946,-11.37
151.26358654,-33.91604055,-11.37
151.26358384,-33.91604141,-11.37
151.26358384,-33.91604141,-11.13
151.26358384,-33.91604141,-11.13
151.26358384,-33.91604141,-11.13
151.26358385,-33.91604533,-11.13
151.26358607,-33.91604707,-11.13
151.26358667,-33.91604874,-11.13
151.26358685,-33.9160517,-11.13
151.26358579,-33.91605213,-11.13
151.26358508,-33.91605127,-11.13
151.26358733,-33.91605169,-11.13
151.26358726,-33.91605246,-11.13
151.26358884,-33.91605287,-11.13
151.26358989,-33.91605352,-11.13
151.26358989,-33.91605352,-11.04
151.26359164,-33.91605219,-11.04
151.26359275,-33.91605084,-11.04
151.26359292,-33.91605014,-11.04
151.26359292,-33.91605014,-11.04
151.26359292,-33.91605014,-11.04
151.26359608,-33.91605332,-11.04
151.26359704,-33.91605568,-11.04
151.26359839,-33.9160579,-11.04
151.26360058,-33.91605813,-11.04
151.26360233,-33.91605742,-11.04
151.26360233,-33.91605742,-11.09
151.26360233,-33.91605742,-11.09
151.26360298,-33.91605934,-11.09
151.26360459,-33.91606199,-11.09
151.26360391,-33.91606288,-11.09
151.26360392,-33.91606258,-11.09
151.26360392,-33.91606258,-11.09
151.26360609,-33.91606235,-11.09
151.26360829,-33.91606185,-11.09
151.2636085,-33.91606127,-11.09
151.26360789,-33.91606152,-11.09
151.2636083,-33.916063,-11.09
151.2636083,-33.916063,-10.84
151.2636083,-33.916063,-10.84
151.26361195,-33.91606943,-10.84
151.26361351,-33.91607418,-10.84
151.26361477,-33.91607689,-10.84
151.26361634,-33.91607739,-10.84
151.26361908,-33.91607914,-10.84
151.26362159,-33.91607971,-10.84
151.26362261,-33.91607911,-10.84
151.26362261,-33.91607911,-10.84
151.26362221,-33.91607724,-10.84
151.26362201,-33.916077,-10.84
151.26362201,-33.916077,-11.0
151.26362201,-33.916077,-11.0
151.26362447,-33.91607863,-11.0
151.26362616,-33.9160798,-11.0
151.26362616,-33.9160798,-11.0
151.26362746,-33.91607902,-11.0
151.2636293,-33.91607782,-11.0
151.26363093,-33.91608069,-11.0
151.26363422,-33.91608899,-11.0
151.26363755,-33.91609267,-11.0
151.26363652,-33.91609432,-11.0
151.26363528,-33.91609609,-11.0
151.26363528,-33.91609609,-10.81
151.26363528,-33.91609609,-10.81
151.26363534,-33.91610006,-10.81
151.26363396,-33.91610045,-10.81
151.26363396,-33.91610045,-10.81
151.26363371,-33.9161017,-10.81
151.26363499,-33.91610329,-10.81
151.26363455,-33.91610203,-10.81
151.26363411,-33.91610266,-10.81
151.26363421,-33.91610517,-10.81
151.26363393,-33.91610734,-10.81
151.26363527,-33.91610961,-10.81
151.26363775,-33.91610966,-10.81
151.26363775,-33.91610966,-10.5
151.26363845,-33.91611028,-10.5
151.26363882,-33.91611196,-10.5
151.26364077,-33.91611376,-10.5
151.2636433,-33.91611576,-10.5
151.26364669,-33.9161173,-10.5
151.26364971,-33.91611738,-10.5
151.26365121,-33.9161193,-10.5
151.26365414,-33.91611945,-10.5
151.26365687,-33.91611805,-10.5
151.26365221,-33.91611966,-10.5
151.26365221,-33.91611966,-9.8
151.26365218,-33.91612172,-9.8
151.2636528,-33.91612343,-9.8
151.26365362,-33.91612577,-9.8
151.26365449,-33.91612741,-9.8
151.26365562,-33.91612773,-9.8
151.26365753,-33.91612838,-9.8
151.26365753,-33.91612838,-9.8
151.26365717,-33.91612783,-9.8
151.26365756,-33.91612839,-9.8
151.26365844,-33.91612869,-9.8
151.26365937,-33.9161276,-9.8
151.26365937,-33.9161276,-10.67
151.26366074,-33.9161285,-10.67
151.26366353,-33.91613197,-10.67
151.26366512,-33.91613495,-10.67
151.26366512,-33.91613495,-10.67
151.26366653,-33.9161361,-10.67
151.26366627,-33.91613687,-10.67
151.26366671,-33.91613924,-10.67
151.26366909,-33.91614014,-10.67
151.26366966,-33.91613964,-10.67
151.26366994,-33.91613817,-10.67
151.26366994,-33.91613817,-10.81
151.26366994,-33.91613817,-10.81
151.26366925,-33.91613773,-10.81
151.26366857,-33.91613983,-10.81
151.26366903,-33.91614096,-10.81
151.26366974,-33.91614323,-10.81
151.26367004,-33.91614475,-10.81
151.26366999,-33.91614686,-10.81
151.26367046,-33.91614863,-10.81
151.26367102,-33.91614968,-10.81
151.26367122,-33.91614991,-10.81
151.26367122,-33.91614991,-10.48
151.26367122,-33.91614991,-10.48
151.26367523,-33.91615202,-10.48
151.26367779,-33.916154,-10.48
151.26367897,-33.91615464,-10.48
151.26368019,-33.91615583,-10.48
151.26368019,-33.91615583,-10.48
151.26368019,-33.91615583,-10.48
151.26368322,-33.91615925,-10.48
151.26368239,-33.91616195,-10.48
151.26368218,-33.9161637,-10.48
151.26368232,-33.91616402,-10.48
151.26368232,-33.91616402,-10.48
151.26368232,-33.91616402,-10.28
151.26368232,-33.91616402,-10.28
151.26368764,-33.91616726,-10.28
151.26368939,-33.91616675,-10.28
151.26369197,-33.91616814,-10.28
151.26369389,-33.91616968,-10.28
151.2636932,-33.91617038,-10.28
151.2636929,-33.91617133,-10.28
151.26369365,-33.91617346,-10.28
151.26369408,-33.91617583,-10.28
151.26369587,-33.91617862,-10.28
151.26369587,-33.91617862,-10.21
151.26369587,-33.91617862,-10.21
151.26370143,-33.91618373,-10.21
151.26370205,-33.91618405,-10.21
151.26370528,-33.91618366,-10.21
151.26370736,-33.91618451,-10.21
151.2637082,-33.91618691,-10.21
151.26370716,-33.91618939,-10.21
151.26370601,-33.9161903,-10.21
151.2637061,-33.91619185,-10.21
151.26370391,-33.9161934,-10.21
151.26370391,-33.9161934,-9.83
151.26370391,-33.9161934,-9.83
151.2637043,-33.91619618,-9.83
151.26370307,-33.91619867,-9.83
151.26370272,-33.91620116,-9.83
151.26370331,-33.91620125,-9.83
151.26370454,-33.91620066,-9.83
151.26370734,-33.91620505,-9.83
151.26370847,-33.91620759,-9.83
151.26370829,-33.91620765,-9.83
151.26370927,-33.9162095,-9.83
151.26371219,-33.91621285,-9.83
151.26371219,-33.91621285,-9.83
151.26371219,-33.91621285,-10.17
151.26371307,-33.9162156,-10.17
151.26371307,-33.91621664,-10.17
151.26371176,-33.91621808,-10.17
151.26371192,-33.91621915,-10.17
151.2637147,-33.9162213,-10.17
151.26371794,-33.916223,-10.17
151.26371794,-33.916223,-10.17
151.26371995,-33.91622458,-10.17
151.26372234,-33.91622551,-10.17
151.26372354,-33.91622555,-10.17
151.26372457,-33.91622622,-10.17
151.26372457,-33.91622622,-10.01
151.26372694,-33.91622701,-10.01
151.26372811,-33.91622707,-10.01
151.26372897,-33.91622698,-10.01
151.26373035,-33.91622684,-10.01
151.2637331,-33.91622717,-10.01
151.2637331,-33.91622717,-10.01
151.2637331,-33.91622717,-10.01
151.26373042,-33.91622717,-10.01
151.26373043,-33.91622856,-10.01
151.26373122,-33.91622968,-10.01
151.26373122,-33.91622968,-9.92
151.26373122,-33.91622968,-9.92
151.26373162,-33.91623299,-9.92
151.26373299,-33.91623654,-9.92
151.26373283,-33.91623968,-9.92
151.26373474,-33.91624291,-9.92
151.26373468,-33.91624597,-9.92
151.26373156,-33.91624712,-9.92
151.2637325,-33.91624706,-9.92
151.263734,-33.91624656,-9.92
151.26373336,-33.91624751,-9.92
151.26373336,-33.91624751,-9.91
151.26373336,-33.91624751,-9.91
151.26373323,-33.91625044,-9.91
151.2637342,-33.91625065,-9.91
151.2637353,-33.91625482,-9.91
151.26373553,-33.91625666,-9.91
151.26373643,-33.91625798,-9.91
151.26373812,-33.91625899,-9.91
151.26373925,-33.9162588,-9.91
151.26374019,-33.91625941,-9.91
151.263741,-33.91626077,-9.91
151.263741,-33.91626077,-10.31
151.263741,-33.91626077,-10.31
151.2637431,-33.91625651,-10.31
151.26374445,-33.91625634,-10.31
151.26374469,-33.91625667,-10.31
151.26374567,-33.91625832,-10.31
151.26374567,-33.91625832,-10.31
151.26374679,-33.9162593,-10.31
151.26375019,-33.91625848,-10.31
151.26375385,-33.91625731,-10.31
151.26375488,-33.91625929,-10.31
151.26375544,-33.91626017,-10.31
151.26375544,-33.91626017,-10.47
151.26375544,-33.91626017,-10.47
151.26375217,-33.91625711,-10.47
151.2637536,-33.91625704,-10.47
151.26375781,-33.91625705,-10.47
151.26375906,-33.91625874,-10.47
151.26375896,-33.9162603,-10.47
151.26375896,-33.9162603,-10.47
151.26376043,-33.91626101,-10.47
151.26376139,-33.91625914,-10.47
151.26375966,-33.91625732,-10.47
151.26375992,-33.91626044,-10.47
151.26376258,-33.91626096,-10.47
151.26376258,-33.91626096,-10.18
151.26376494,-33.91625875,-10.18
151.263765,-33.91625748,-10.18
151.26376479,-33.91625697,-10.18
151.26376568,-33.91625598,-10.18
151.26376721,-33.91625341,-10.18
151.26376958,-33.91625251,-10.18
151.26377191,-33.91625243,-10.18
151.2637702,-33.91625109,-10.18
151.26376805,-33.91624855,-10.18
151.26376842,-33.91624731,-10.18
151.26376842,-33.91624731,-10.12
151.2637692,-33.916248,-10.12
151.2637684,-33.91624709,-10.12
151.26376908,-33.91624603,-10.12
151.263771,-33.91624238,-10.12
151.26377208,-33.9162409,-10.12
151.26377395,-33.91624234,-10.12
151.26377434,-33.91624362,-10.12
151.26377456,-33.91624402,-10.12
151.26377406,-33.91624431,-10.12
151.26377406,-33.91624431,-10.09
151.26377406,-33.91624431,-10.09
151.26376842,-33.9162464,-10.09
151.26376811,-33.91624607,-10.09
151.26376832,-33.91624379,-10.09
151.26376772,-33.91624317,-10.09
151.26376848,-33.9162446,-10.09
151.26376879,-33.91624515,-10.09
151.26377019,-33.91624724,-10.09
151.26377009,-33.91624726,-10.09
151.2637694,-33.91624665,-10.09
151.26376987,-33.91624666,-10.09
151.26376987,-33.91624666,-9.68
151.2637709,-33.91624948,-9.68
151.26377035,-33.9162515,-9.68
151.2637695,-33.91625142,-9.68
151.26376923,-33.916252,-9.68
151.26376809,-33.91625304,-9.68
151.26376648,-33.91625482,-9.68
151.26376453,-33.91625533,-9.68
151.26376465,-33.91625557,-9.68
151.2637635,-33.91625633,-9.68
151.2637618,-33.91625661,-9.68
151.2637618,-33.91625661,-9.28
151.2637626,-33.91625712,-9.28
151.26376361,-33.91625756,-9.28
151.26376384,-33.91625813,-9.28
151.26376385,-33.91625857,-9.28
151.26376405,-33.91625947,-9.28
151.26376382,-33.91626081,-9.28
151.26376331,-33.91626177,-9.28
151.26376262,-33.91626196,-9.28
151.26376068,-33.91626241,-9.28
151.26376068,-33.91626241,-9.26
151.26376068,-33.91626241,-9.26
151.26376068,-33.91626241,-9.26
151.26376302,-33.91626307,-9.26
151.26376497,-33.91626286,-9.26
151.26376426,-33.91626283,-9.26
151.26376195,-33.91626414,-9.26
151.2637597,-33.91626723,-9.26
151.26375831,-33.91626875,-9.26
151.26375737,-33.916268,-9.26
151.26375601,-33.91626848,-9.26
151.26375401,-33.91627114,-9.26
151.26375401,-33.91627114,-8.66
151.26375401,-33.91627114,-8.66
151.26375192,-33.91627353,-8.66
151.26375338,-33.9162737,-8.66
151.2637528,-33.91627476,-8.66
151.26375041,-33.91627717,-8.66
151.26374807,-33.91627905,-8.66
151.26374807,-33.91627905,-8.66
151.26374807,-33.91627905,-8.66
151.26375117,-33.91628054,-8.66
151.26375164,-33.91628182,-8.66
151.26375021,-33.9162818,-8.66
151.26374674,-33.91628222,-8.66
151.26374674,-33.91628222,-8.4
151.26374384,-33.91628387,-8.4
151.26374307,-33.9162841,-8.4
151.26374362,-33.91628363,-8.4
151.26374364,-33.91628347,-8.4
151.26374228,-33.91628508,-8.4
151.26374228,-33.91628508,-8.4
151.26374192,-33.91628685,-8.4
151.2637434,-33.91628808,-8.4
151.26374434,-33.91628813,-8.4
151.26374477,-33.91628997,-8.4
151.26374524,-33.91629288,-8.4
151.26374524,-33.91629288,-8.27
151.26374405,-33.91629682,-8.27
151.2637415,-33.91629934,-8.27
151.26373836,-33.91630234,-8.27
151.26373666,-33.91630523,-8.27
151.26373714,-33.91630629,-8.27
151.26373625,-33.9163084,-8.27
151.26373494,-33.91631053,-8.27
151.26373559,-33.91631137,-8.27
151.26373644,-33.91631355,-8.27
151.26373644,-33.91631355,-7.93
151.26373644,-33.91631355,-7.93
151.26373775,-33.91631798,-7.93
151.26373794,-33.91631963,-7.93
151.26373737,-33.91632182,-7.93
151.26373898,-33.91632396,-7.93
151.26374367,-33.91632654,-7.93
151.26374631,-33.91632629,-7.93
151.26374665,-33.9163237,-7.93
151.26374413,-33.91632392,-7.93
151.26374412,-33.91632571,-7.93
151.26374501,-33.91632632,-7.93
151.26374501,-33.91632632,-7.62
151.26374519,-33.91632724,-7.62
151.26374462,-33.91632694,-7.62
151.26374598,-33.91632587,-7.62
151.26375049,-33.9163275,-7.62
151.26375275,-33.91633013,-7.62
151.26375352,-33.91633073,-7.62
151.26375352,-33.91633073,-7.62
151.26375318,-33.91633071,-7.62
151.26374938,-33.91633098,-7.62
151.26374611,-33.91632953,-7.62
151.26374691,-33.91632841,-7.62
151.26374691,-33.91632841,-7.74
151.26374826,-33.91633006,-7.74
151.26374805,-33.91633187,-7.74
151.26374805,-33.91633187,-7.74
151.2637477,-33.91633387,-7.74
151.26374699,-33.91633656,-7.74
151.2637474,-33.91633794,-7.74
151.26374798,-33.91633888,-7.74
151.26374834,-33.91633915,-7.74
151.26374721,-33.91634033,-7.74
151.26374642,-33.91634241,-7.74
151.26374671,-33.91634488,-7.74
151.26374671,-33.91634488,-7.36
151.26374608,-33.91634703,-7.36
151.26374401,-33.91634992,-7.36
151.26374135,-33.91635335,-7.36
151.26374135,-33.91635335,-7.36
151.26374135,-33.91635335,-7.36
151.26373751,-33.91636165,-7.36
151.26373852,-33.91636333,-7.36
151.26374107,-33.91636521,-7.36
151.26374469,-33.91636698,-7.36
151.26374496,-33.91636927,-7.36
151.26374397,-33.91637045,-7.36
151.26374397,-33.91637045,-6.73
151.26374377,-33.91637145,-6.73
151.26374117,-33.91637261,-6.73
151.26373942,-33.91637418,-6.73
151.26374112,-33.91637712,-6.73
151.26374122,-33.91638025,-6.73
151.26374022,-33.91638349,-6.73
151.26373763,-33.91638739,-6.73
151.26373763,-33.91638739,-6.73
151.26373897,-33.91639028,-6.73
151.26373914,-33.91639108,-6.73
151.26373914,-33.91639108,-6.17
151.26373914,-33.91639108,-6.17
151.26373516,-33.91639502,-6.17
151.26373685,-33.91639789,-6.17
151.26373644,-33.91640016,-6.17
151.26373644,-33.91640016,-6.17
151.26373349,-33.91640357,-6.17
151.26373203,-33.91640451,-6.17
151.2637317,-33.91640225,-6.17
151.26373332,-33.91640184,-6.17
151.26373667,-33.91640272,-6.17
151.26374002,-33.91640235,-6.17
151.26373987,-33.91640249,-6.17
151.26373987,-33.91640249,-6.26
151.26373698,-33.91640555,-6.26
151.26373698,-33.91640555,-6.26
151.26373556,-33.91640963,-6.26
151.26373353,-33.91641205,-6.26
151.26373207,-33.91641284,-6.26
151.26373188,-33.91641367,-6.26
151.26373077,-33.91641495,-6.26
151.26372949,-33.91641537,-6.26
151.26372773,-33.91641508,-6.26
151.26372606,-33.91641378,-6.26
151.26372606,-33.91641378,-6.26
151.26372606,-33.91641378,-6.1
151.26372606,-33.91641378,-6.1
151.26372422,-33.9164136,-6.1
151.26372322,-33.9164165,-6.1
151.26372335,-33.91641765,-6.1
151.26372474,-33.9164168,-6.1
151.26372573,-33.91641435,-6.1
151.26372573,-33.91641435,-6.1
151.26372573,-33.91641435,-6.1
151.26372698,-33.91641255,-6.1
151.26372589,-33.91641301,-6.1
151.26372481,-33.91641321,-6.1
151.26372481,-33.91641321,-5.83
151.26372481,-33.91641321,-5.83
151.26371825,-33.91641549,-5.83
151.26371575,-33.91641626,-5.83
151.26371575,-33.91641626,-5.83
151.26371575,-33.91641626,-5.83
151.26371863,-33.91641324,-5.83
151.26371949,-33.9164152,-5.83
151.26371926,-33.91641808,-5.83
151.26372087,-33.91642072,-5.83
151.26372166,-33.91642236,-5.83
151.26372054,-33.91642331,-5.83
151.26372054,-33.91642331,-6.21
151.26372054,-33.91642331,-6.21
151.26372267,-33.91642435,-6.21
151.26372307,-33.91642563,-6.21
151.26372257,-33.91642638,-6.21
151.26372311,-33.91642702,-6.21
151.26372238,-33.91642765,-6.21
151.26372001,-33.91642951,-6.21
151.26372037,-33.91643106,-6.21
151.26372367,-33.91643212,-6.21
151.26372557,-33.9164333,-6.21
151.26372819,-33.91643848,-6.21
151.26372819,-33.91643848,-5.76
151.26373071,-33.91644327,-5.76
151.26372864,-33.9164489,-5.76
151.26372333,-33.91645395,-5.76
151.26371875,-33.91645459,-5.76
151.26371735,-33.91645394,-5.76
151.26371834,-33.91645144,-5.76
151.26371864,-33.91645115,-5.76
151.26371792,-33.91645262,-5.76
151.263717,-33.91645357,-5.76
151.2637165,-33.91645429,-5.76
151.2637165,-33.91645429,-5.62
151.26371627,-33.91645466,-5.62
151.26371731,-33.91645886,-5.62
151.2637202,-33.91646148,-5.62
151.26372125,-33.91646424,-5.62
151.26372047,-33.91646603,-5.62
151.26371903,-33.916466,-5.62
151.26371821,-33.91646583,-5.62
151.26371634,-33.9164645,-5.62
151.26371592,-33.91646379,-5.62
